title,rate,comments,likes,shares,total_time,number people,difficulty,cost,time_preparation,time_cooking,ingredients,recipe,category,links
Risotto aux truffes,4,22,4.2k,68,30 min,6,facile,assez cher,10 min,20 min,"['g de riz arborio', 'truffe (et si possible une petite boîte de jus de truffe)', 'échalotes', 'g de beurre', 'cl de bouillon', ""cl d'huile d'olive"", 'cl de vin blanc sec', 'poivre', 'sel']","Préparer le bouillon (eau + bouillon cube volaille à défaut de vrai bouillon maison). Le réserver au chaud. Peler et hacher finement 3 échalotes. Verser 10 cl d'huile dans une cocotte, ajouter les échalotes finement hachées et les faire suer environ 2 minutes sans coloration. Bien mélanger. Ajouter le riz (ne le lavez surtout pas, il perdrait tout son amidon !). Bien l'enrober de la matière grasse. Laisser cuire environ 2, 3 minutes. Le riz doit devenir translucide et ne pas colorer. Ajouter le vin blanc et le laisser s'évaporer. Ne pas cesser de remuer. Incorporer alors le bouillon louche après louche en laissant au riz le temps d'absorber le liquide. Il faut compter environ 20 minutes de cuisson. Goûter au fur et à mesure après 17 minutes de cuisson pour vérifier la texture du riz (al dente ou plus cuit : cela dépend des goûts). Au terme de la cuisson, ajouter le beurre : cela donnera le côté crémeux à ce plat, le jus de truffe ainsi que la truffe finement coupée en fins copeaux.",meal,https://www.marmiton.org/recettes/recette_risotto-aux-truffes_11955.aspx
Risotto Milanais,4.6,82,21k,17,1 h,4,facile,Coût moyen,30 min,30 min,"[""huile d'olive de toscane ou d'italie"", 'g de riz pour risotto', 'oignon haché', 'safran (1 dose ou quelques filaments)', 'l de bouillon de volaille', 'cl de vin blanc sec', 'parmesan râpé']","Faire chauffer le bouillon et y faire infuser les filaments de safran. Faire revenir les oignons dans l'huile en les faisant juste blondir, ajoutez le riz, et remuez bien. Quand le riz est translucide, ajouter le vin blanc et remuer jusqu'à ce qu'il soit absorbé. Ajouter ensuite quelques louches de bouillon. Remuer, et quand le bouillon est absorbé, ajouter le bouillon louche par louche, en remuant constamment, en attendant que le bouillon soit absorbé avant d'en ajouter. Ajoutez sel et poivre, et servez-le quand tout le bouillon n'est pas complètement absorbé, de façon à ce qu'il soit crémeux. Saupoudrer de parmesan et remuer.",meal,https://www.marmiton.org/recettes/recette_risotto-milanais_24435.aspx
Risotto aux champignons (recette italienne du risotto alla fungaiola),4.7,207,26k,256,1h15,4,facile,Coût moyen,30 min,45 min,"['g de riz rond', 'g de champignon (cèpes, girolles, morilles...) ou 250 g de champignons de paris frais', 'cl de crème fraîche', 'cuillères à soupe de mascarpone', 'oignon', ""gousse d'ail"", 'brin de persil', 'sel', 'poivre', 'g de parmesan râpé']","Faire blanchir les champignons dans 1/2 litre d'eau salée pendant 5 minutes. Égouttez-les et conservez leur bouillon. Dans un poêlon ou une grande casserole à fond peu épais, faire revenir l'oignon, l'ail et le persil hachés fin dans 2 cuillères à soupe de crème fraiche. Rajoutez le riz, les champignons, le reste de la crème et le mascarpone et recouvrez du bouillon. Assaisonnez. Laissez cuire à couvert à feu moyen jusqu'à ce que le riz soit fondant et la sauce crémeuse (au moins 45 minutes). Hors du feu, incorporez le parmesan râpé. Remuez bien. Servez bien chaud. A servir avec des langoustines par exemple.",meal,https://www.marmiton.org/recettes/recette_risotto-aux-champignons-recette-italienne-du-risotto-alla-fungaiola_29870.aspx
Risotto de volaille,4.5,46,8.5k,12,22 min,4,très facile,bon marché,15 min,7 min,"['petit bol de riz', 'g de blanc de poulet coupé en petits cubes', ""cuillères à soupe d'huile d'olive"", 'cuillères à soupe de parmesan', 'grands verres de bouillon de volaille', 'piment doux haché (facultatif)', 'cuillères à café de raisins secs', 'oignon haché', 'poivre', 'sel']","Dans un autocuiseur, mettre l'huile et faire revenir l'oignon et le poulet. Ajouter le riz non lavé et le piment. Bien mélanger. Verser le bouillon. Ajouter les raisins. Assaisonner. Fermer la cocotte et laisser cuire 7 mn. Ouvrir la cocotte sans attendre. Servir avec du parmesan râpé.",meal,https://www.marmiton.org/recettes/recette_risotto-de-volaille_20866.aspx
Risotto au fenouil,4.7,212,9.7k,90,55 min,4,très facile,bon marché,30 min,25 min,"['fenouil', 'g de beurre', 'oignon', 'g de riz', 'l de bouillon', 'g de parmesan', 'branches de persil', 'poivre', 'sel']","Couper le fenouil en très fine lamelles (osties) ou en petits dés. Faire fondre 50 g de beurre dans une cocotte, y faire blondir l'oignon finement haché. Ajouter le fenouil et faites bien revenir jusqu'à ce que le mélange soit cuit (à feux doux et couvert). Jeter le riz en pluie et faites revenir jusqu'à ce que le riz soit translucide. Saler, poivrer, mouiller avec le bouillon chaud. Cuire 20 mn (le riz doit être 'al dente'). Au moment de servir, incorporer le reste de beurre en petites noisettes et le fromage râpé. Parsemer de persil haché si vous le désirez.",meal,https://www.marmiton.org/recettes/recette_risotto-au-fenouil_21476.aspx
Risotto ai funghi porcini (risotto aux cèpes),4.8,82,7.4k,81,1 h,4,Niveau moyen,Coût moyen,30 min,30 min,"['g de riz pour risotto', 'cèpes séchés à réhydrater ou cèpes frais à couper en dés (la quantité dépend de vos goûts)', 'oignon', 'persil', 'g de beurre', 'cl de crème fraîche liquide (allégée ou non)', 'verre de vin blanc', 'bouillon de légumes en cube', 'parmesan (en poudre ou en copeaux)']","Pour commencer, réhydratez les cèpes pendant environ 30 minutes puis les rincez et les égouttez... laissez de côté. Hachez la moitié de l'oignon et (séparement) le persil. Faites bouillir le cube de bouillon de légumes (peut être fait avec du bouillon de volaille ou autre si vous n'êtes pas végétarien) dans 1 litre d'eau et laisser frémir pendant toute la préparation. Faites revenir les oignons dans l'autre casserole, dans 25g de beurre. Versez le riz dans les oignons et mélangez bien (baissez à feu moyen). Versez immédiatement un verre de vin blanc (vin sec, idéalement) dans le riz et une première quantité de bouillon (environ 1/5 ème du volume total du bouillon). Répétez l'opération avec le bouillon à chaque fois que le riz a presque tout absorbé sans oublier de rester près de votre casserole pour bien remuer très régulièrement. Quand il ne reste plus qu'un peu de bouillon, faites chauffer une poêle avec le reste de beurre (25g) et mettez-y le persil haché (1 bonne cuillère à soupe), ajoutez les cèpes, faites revenir environ 5 minutes puis enfin la crème fraîche. N'oubliez pas de continuer à remuer votre riz et finissez d'intégrer le bouillon. Quand le bouillon est absorbé (au bout d'environ 25 à 30 minutes), vous pouvez maintenant versez les cèpes, la crème et le persil sur le riz, tout en continuant à bien mélanger. Préparez la quantité de parmesan souhaitée (en poudre ou en copeaux) et saupoudrez le riz, toujours en mélangeant. C'est prêt. Le risotto doit être crémeux, vous pouvez rajouter du parmesan et du poivre comme vous le souhaitez... (le sel n'est pas nécessaire)",meal,https://www.marmiton.org/recettes/recette_risotto-ai-funghi-porcini-risotto-aux-cepes_40477.aspx
Risotto aux cèpes (Italie),4.5,51,9.4k,62,45 min,4,facile,Coût moyen,15 min,30 min,"['g de riz', ""gousse d'ail"", ""g de cèpes frais (coupés en cubes, 1 cèpe de taille moyenne par personne, et/ou des cèpes secs à laisser préalablement tremper dans l'eau chaude 1/4 d'h environ)"", ""cl de bouillon de légumes ou de viande (que l'on maintiendra en ébullition pendant la préparation du risotto)"", 'cuillère à soupe de persil (finement haché)']","Risotto ai funghi porcini Commencer par faire revenir, à feu doux, l'ail émincé finement dans un peu d'huile. L'ail ne doit pas brûler, et doit simplement donner son goût à l'huile! Ajouter les champignons : s'ils sont frais, les faire cuire un moment dans l'huile. Ajouter le riz, en augmentant le feu et en mélangeant rapidement. Le riz doit frire un peu (1 à 2 min) avec les champignons. Verser 2 verres de bouillon bouillant, et mélanger. Recommencer cette opération à chaque fois que le riz a absorbé presque tout le bouillon. Mélanger de temps en temps avec une cuillère en bois, pour éviter que le risotto n'attache au fond. Quand le risotto est prêt, ajouter le persil. Servir en assiettes chaudes avec du parmesan râpé. Buon appetito et tchuss!",meal,https://www.marmiton.org/recettes/recette_risotto-aux-cepes-italie_11740.aspx
Risotto de saumon fumé,4.7,88,11k,75,40 min,4,Niveau moyen,Coût moyen,10 min,30 min,"['g de saumon fumé', 'cl de vin blanc', 'l de bouillon de volaille (3 cubes environ)', 'g de riz pour risotto', 'poireau', ""gousses d'ail"", 'g de beurre', 'cuillère à café de curcuma ou 1 dosette de safran (facultatif)', 'g de beurre froid supplémentaire ou 4 cuillères à soupe de crème fraîche (au choix)', 'g de parmesan', ""cuillère à café d'aneth"", 'cuillère à café de citron', 'poivre blanc', 'sel (facultatif)']","Préparer le bouillon de volaille. Faire revenir le poireau lavé et émincé avec l'ail et 40 g de beurre, à feu doux pendant environ 10 mn, jusqu'à ce que le poireau commence à fondre (utiliser une casserole ou un wok qui n'accroche pas). Ajouter le riz et le curcuma, faire revenir jusqu'à ce que les grains deviennent translucides. Ajouter le vin blanc, remuer et laisser s'évaporer complètement. Mouiller avec une louche de bouillon et verser le reste en plusieurs fois en remuant régulièrement jusqu'à ce que le riz soit cuit (le riz doit être fondant et légèrement ferme à la fois). Saler en cours de cuisson si nécessaire (le bouillon étant déjà salé je ne le conseille pas). En fin de cuisson, rajouter la crème fraîche ou le beurre froid ainsi que le parmesan, remuer doucement. Juste avant de servir rajouter le poivre, les lanières de saumon, l'aneth et les zestes de citron (le saumon ne doit pas cuire!). Servir aussitôt car le risotto n'est pas très bon réchauffé !!!",meal,https://www.marmiton.org/recettes/recette_risotto-de-saumon-fume_27184.aspx
risotto aux poireaux,4.8,228,19k,270,30 min,4,très facile,bon marché,10 min,20 min,"['poireaux de belle taille', 'louches de riz pour risotto', 'cube de bouillon de légumes ou un kub or', 'vin blanc sec', 'parmesan râpé', 'beurre', 'crème fraîche']","Emincer le blanc des poireaux. Faire fondre le bouillon cube dans 3/4 litre d'eau bouillante. Faire fondre 25 g de beurre dans une casserole ou une sauteuse à revêtement anti adhésif. Mettre les poireaux à étuver sans qu'ils brunissent (5 mn environ). Ajouter le riz. Remuer et laisser le riz devenir translucide sur feu vif. Ajouter le vin blanc et attendre qu'il s'évapore. Ajouter le bouillon, baisser le feu, et attendre qu'il soit totalement absorbé (environ 20 mn). A la fin, ajouter 3 cuillères à soupe de crème fraîche, du poivre et du parmesan râpé. Remuer la préparation, puis la laisser reposer 3 mn hors du feu, avec un couvercle. Goûter pour vérifier s'il est nécessaire de saler (le bouillon et le fromage l'étant déjà). Servir bien chaud.",meal,https://www.marmiton.org/recettes/recette_risotto-aux-poireaux_19753.aspx
Blanquette de veau à l'ancienne (auto-cuiseur),4.7,66,2.2k,37,1 h,6,facile,bon marché,30 min,30 min,"[""kg d'épaule de veau coupée en morceaux"", 'carottes', 'clous de girofle', 'oignon', 'bouquet garni', 'g de champignon de paris', ""jaunes d'oeuf"", 'cl de crème fraîche épaisse', 'g de beurre', 'g de farine', 'poivre', 'sel']","Placer l'oignon piqué des clous de girofle, le bouquet garni, les champignons éùincés et les carottes épluchées et coupées en rondelle, dans 1,5 l d'eau. Porter à ébullition. Mettre la viande coupée en dés, fermer l'auto-cuiseur. Cuire 20 mn après chuchotement de la soupape. Ouvrir la cocotte, prélever 1/2 l de bouillon et réserver la viande. Faire fondre 50 g de beurre, ajouter 40 g de farine pour faire le roux. Ajouter peu à peu le bouillon prélevé et sans cesser de remuer faire épaissir. Délayer 2 jaunes d'oeuf et 15 cl de crème fraîche épaisse. Remettre la viande dans cette sauce, saler, poivrer. Réchauffer sans faire bouillir. Accompagner de pommes de terre vapeur, saupoudrées de persil, un régal pour petits et grands.",meal,https://www.marmiton.org/recettes/recette_blanquette-de-veau-a-l-ancienne-auto-cuiseur_27254.aspx
Blanquette de veau facile,4.9,2539,151k,916,2h15,4,très facile,Coût moyen,15 min,2 h,"['kg de blanquette de veau', 'cube de bouillon de légumes', 'bouillon de poule', 'carottes', 'oignon jaune', 'petite boîte de champignon (coupés)', 'petit pot de crème fraîche', 'citron', ""jaune d'oeuf"", 'farine', 'cl de vin blanc', 'sel', 'poivre']","Faire revenir la viande dans un peu de beurre doux jusqu'à ce que les morceaux soient un peu dorés. Saupoudrer de 2 cuillères de farine. Bien remuer. Ajouter 2 ou 3 verres d'eau, les cubes de bouillon, le vin et remuer. Ajouter de l'eau si nécessaire pour couvrir. Couper les carottes en rondelles et émincer les oignons puis les incorporer à la viande, ainsi que les champignons. Laisser mijoter à feu très doux environ 1h30 à 2h00 en remuant. Si nécessaire, ajouter de l'eau de temps en temps. Dans un bol, bien mélanger la crème fraîche, le jaune d’oeuf et le jus de citron. Ajouter ce mélange au dernier moment, bien remuer et servir tout de suite.",meal,https://www.marmiton.org/recettes/recette_blanquette-de-veau-facile_19219.aspx
Blanquette de veau de la Baronne,4.8,247,25k,118,2h20,6,facile,Coût moyen,20 min,2 h,"['kg de blanquette de veau', 'petit os de veau', 'bouquet garni (thym, romarin, persil frais, laurier, grains de poivre) enveloppé dans une compresse ficelée', 'carottes', 'oignon', 'citron', 'cuillères à soupe de farine', 'cuillères à soupe de beurre', 'cl de crème fraîche ou 2 briques de crème liquide ou 2 yaourts', ""jaune d'oeuf"", 'gros sel']","Dans une belle marmite ou une bonne cocotte-minute : mettre la viande, le gros sel, l'os, le bouquet garni, les carottes coupées en rondelles, l'oignon. Couvrir le tout d'eau froide. Faire bouillir allègrement et écumer. Laisser mijoter pendant 2h30  dans la marmite ou pendant 1h à la cocotte-minute. A feu doux, fouetter le beurre et la farine 5 mn dans une casserole pour obtenir un roux blond. Laisser reposer hors du feu. Prélever alors le bouillon chaud de la blanquette et le filtrer, ôter donc l'oignon et le bouquet garni et réserver la viande et les carottes dans un plat. Toujours hors du feu, incorporer le bouillon au roux blond tout en fouettant vigoureusement afin d'éviter toute formation de grumeaux ! Remettre la casserole avec le mélange obtenu sur feu vif et faire bouillir 5 mn toujours en fouettant toujours aussi vigoureusement ! La sauce devient donc veloutée, pas épaisse, elle nappe la cuiller ! Alors verser le jus de citron et laisser cuire encore 2 mn. Pendant ce temps, battre la crème ou les yaourts avec le jaune d'oeuf, et sel et poivre si besoin est. Ajouter cet appareil à la sauce veloutée et mélanger. Remettre la viande et les carottes, touiller le tout délicatement afin que tous les morceaux s'imbibent de sauce. Servir aussitôt avec du riz blanc.",meal,https://www.marmiton.org/recettes/recette_blanquette-de-veau-de-la-baronne_25395.aspx
