title,rate,comments,likes,shares,total_time,number people,difficulty,cost,time_preparation,time_cooking,ingredients,recipe,category,links
Nougat glacé au chocolat et aux amandes,4.3,9,1.3k,15,40 min,8,Niveau moyen,bon marché,40 min,no data,"['oeufs', 'pincée de sel', 'g de miel liquide', 'g de chocolat à cuire', ""g d'amandes hachées"", 'g de sucre semoule', 'cl de crème liquide']","- Faire caraméliser les amandes avec le sucre dans une poêle anti-adhésive en les remuant. Laisser refroidir. - Pour les oeufs, séparer les blancs des jaunes. - Fouetter la crème refroidie en chantilly. - Monter les blancs d'oeufs en neige ferme avec la pincée de sel, et tout en battant, y incorporer le miel liquide bouillant en filet. - Casser le chocolat en morceaux et le faire fondre. - Mélanger vigoureusement les jaunes d'oeufs avec le chocolat fondu. Y ajouter les amandes caramélisées, puis délicatement la crème chantilly et les blancs en neige. - Tapisser le fond et 2 cotés d'un moule à cake de papier sulfurisé et y verser la préparation. - Mettre au congélateur 12 h au moins. - Sortir le nougat et le démouler 15 min avant de le servir.",dessert,https://www.marmiton.org/recettes/recette_nougat-glace-au-chocolat-et-aux-amandes_72708.aspx
Nougat glacé au pralin,4.6,14,3.3k,12,15 min,6,très facile,bon marché,15 min,no data,"['briques de crème liquide', 'g de sucre glace', ""blancs d'oeuf"", 'cuillères de caramel liquide', 'paquet de pralin', 'nappage de fruits rouges']","Mélanger les briques de crème liquide avec le sucre glace, battues en chantilly. Ajouter les cinq blancs d'oeufs battus en neige très ferme. Ensuite, ajouter le caramel et le paquet de pralin. Mettre le tout dans un récipient allant au congélateur et laisser le tout au minimum une nuit.",dessert,https://www.marmiton.org/recettes/recette_nougat-glace-au-pralin_56404.aspx
Truffes au chocolat et à la noisette,5,14,4.8k,12,15 min,50,très facile,Coût moyen,15 min,no data,"['g de chocolat noir', 'g de beurre', 'g de nutella', 'g de noisettes décortiquées', 'sachet de sucre vanillé', 'g de sucre (sucre glace pour des truffes plus fermes)', ""jaunes d'oeuf"", 'cacao amer']","Faire fondre le chocolat noir cassé en morceaux au bain-marie. Ajouter le beurre en petits morceaux jusqu'à obtenir un mélange onctueux. Puis ajouter le Nutella. Dans un petit saladier, mettre le sucre, le sucre vanillé et les jaunes d'oeuf. Mélanger. Puis, lorsque le mélange chocolat est prêt, l'ajouter au reste. Laisser refroidir le mélange une heure au réfrigérateur au moins. Prendre la moitié des noisettes et les réduire en tout petits morceaux (avec un mixeur). Mettre les miettes obtenues dans une assiette creuse. Former une truffe en prenant une noisette, l'enrouler dans la pâte refroidie puis faire rouler dans les miettes (à la manière du cacao). Il reste un peu de pâte pour faire quelques truffes traditionnelles au chocolat, à rouler dans le cacao amer.",dessert,https://www.marmiton.org/recettes/recette_truffes-au-chocolat-et-a-la-noisette_65679.aspx
Truffes en chocolat,4.3,131,13k,59,55 min,40,très facile,bon marché,45 min,10 min,"['g de chocolat de bonne qualité', 'cl de crème à fouetter à 35% de mg', 'g de beurre non salé (de qualité)', 'cacao en poudre (pour enrober)']",La veille : faire fondre le chocolat au bain-marie. Faire bouillir la crème dans une casserole et rajouter le chocolat fondu. Mettre cette ganache au réfrigérateur pour le lendemain. Le jour même : faire fondre la ganache au bain-marie. Incorporer le beurre. Laisser refroidir jusqu'à ce que la pâte devienne vraiment dure. Faire des boulettes et les rouler dans le cacao.,dessert,https://www.marmiton.org/recettes/recette_truffes-en-chocolat_10528.aspx
Brigadeiro (truffes au chocolat Brésilienne),4,8,576,1,20 min,40,très facile,bon marché,10 min,10 min,"['g de lait condensé en tube', 'cuillères à soupe de chocolat en poudre', 'cuillère à soupe de beurre']","Dans une casserole mélanger le lait condensé, le chocolat en poudre et le beurre. Mettre le tout à feu doux, en prenant soin de mélanger avec une cuillère en bois tout le temps, pendant 10 à 12 min. Placer le mélange encore chaud dans une assiette beurrée auparavant. Laisser refroidir.... Avec la pâte formez des petite boules d'environ 3 cm de diamètre et recouvrez-les de granules de chocolat ou de chocolat au lait râpé très fin. Pour l'esthétique les truffes peuvent être présentées dans des petits papiers plissés utilisés en pâtisserie ou encore individuellement dans des petites feuilles d'aluminium. Voila c'est prêt ! Régalez vous !!",dessert,https://www.marmiton.org/recettes/recette_brigadeiro-truffes-au-chocolat-bresilienne_33620.aspx
truffes chocolat marrons,4.3,24,1.8k,18,18 min,6,très facile,bon marché,15 min,3 min,"['g de crème de marron à la vanille', 'g de beurre', 'g de chocolat noir', 'cuillère à soupe de cacao amer + un peu']","Faites fondre le beurre sur feu doux. Coupez le feu et ajoutez le chocolat cassé en morceau. Mélangez. Dès qu'il est fondu, ajoutez la crème de marrons et le cacao en poudre. Fouettez pour obtenir un mélange homogène. Entreposez au réfrigérateur pendant 2 heures. Façonnez des boulettes en les roulant dans les mains puis dans le cacao en poudre. Réservez au réfrigérateur et les sortir 30 mn avant de servir.",dessert,https://www.marmiton.org/recettes/recette_truffes-chocolat-marrons_34099.aspx
Truffes au chocolat sans beurre,4.3,45,9.5k,14,10 min,35,très facile,bon marché,10 min,no data,"['g de chocolat', 'cuillères à soupe de cacao en poudre', 'cl de crème fraîche liquide']","couper le chocolat dans un saladier en petits morceaux (l'idéal est de le râper) et ajouter les 2 cuillères à soupe de chocolat amer en poudre(facultatif). Porter dans une casserole la crème fraiche à ébullition, puis la verser dans le saladier de chocolat, et remuer jusqu'à ce que le chocolat soit entièrement fondu. Laisser reposer au refrigérateur 2 ou 3 heures ou 1 petite heure au congélateur, puis le sortir quand le mélange est bien dur. Confectionner des boulettes avec les doigts. Dans une petite boîte (type boîte de margarine vide), mettre un peu de cacao en poudre, puis mettre les boulettes dedans (par 5), fermer puis secouer la boîte, vos truffes seront alors parfaitement enrobées.",dessert,https://www.marmiton.org/recettes/recette_truffes-au-chocolat-sans-beurre_30737.aspx
Truffes au chocolat blanc,3.4,22,1.8k,23,30 min,8,très facile,bon marché,25 min,5 min,"['cl de crème fraîche', 'kg de chocolat blanc', 'g de beurre', 'g de noix de coco rapée']","Faire fondre le beurre et la crème. Incorporer le chocolat au bain-marie. Laissez refroidir, puis former les truffes. Rouler les truffes dans de la noix de coco râpée ou du sucre glace.",dessert,https://www.marmiton.org/recettes/recette_truffes-au-chocolat-blanc_21072.aspx
Truffes au chocolat parfumées au cognac,4.6,5,586,9,50 min,6,très facile,bon marché,45 min,5 min,"['g de chocolat à croquer', 'cuillères à soupe de beurre', 'cuillères à café de sucre glace', ""jaunes d'oeuf"", 'cuillères à café de cognac', 'cacao amer en poudre']","Fondre au bain-marie le chocolat. Ajouter le beurre et le sucre glace, bien mélanger. Hors du feu, incorporer les jaunes d'oeuf un à un. Tourner énergiquement avant d'ajouter le cognac. Laisser reposer au frais hors du réfrigérateur pendant 12 h. Prélever des boules de préparation et les rouler dans le cacao pour former les truffes.",dessert,https://www.marmiton.org/recettes/recette_truffes-au-chocolat-parfumees-cognac_24805.aspx
Truffes au chocolat,4.6,297,25k,385,30 min,4,très facile,Coût moyen,30 min,no data,"['g de chocolat noir de bonne qualité', 'g de beurre non salé', ""jaunes d'oeuf"", 'g de sucre vanillé', 'g de sucre glace', 'g de cacao']","Casser le chocolat en petits morceaux dans un plat résistant à la chaleur. Le faire fondre au bain-marie. Ajouter progressivement le beurre coupé en petits dés. Mélanger. Quand le beurre a bien fondu dans le chocolat, retirer le plat du feu, y ajouter les jaunes d'oeuf, le sucre vanillé (il apporte du croquant, si vous souhaitez une texture lisse, ajoutez 10 g de sucre glace et 1 goutte de vanille liquide) et le sucre glace. Bien mélanger le tout. Mettre la pâte au frigo pendant au moins une heure afin qu'elle se solidifie. Ensuite, former des petites boulettes de pâte à la main, les rouler dans le cacao puis les disposer sur un plat.",dessert,https://www.marmiton.org/recettes/recette_truffes-au-chocolat_15660.aspx
Truffes au chocolat et au grand marnier,4.7,43,5.0k,28,30 min,50,facile,Coût moyen,30 min,no data,"['g de chocolat', ""jaunes d'oeuf"", 'g de beurre', 'cuillères à soupe de sucre', 'cuillères à soupe de lait', ""cuillères à soupe de grand-marnier (pour donner un petit goût d'orange)"", 'cacao (non sucré) en poudre']","Faites fondre le chocolat avec le beurre. Ajoutez les œufs, le sucre, le lait, et le Grand Marnier. Laissez reposer jusqu'à durcissement de la pâte. Confectionnez des petites boules, et roulez-les dans le cacao. Bon appétit !",dessert,https://www.marmiton.org/recettes/recette_truffes-au-chocolat-et-au-grand-marnier_43453.aspx
Truffes au chocolat et aux éclats de crêpes dentelle,3.2,5,533,2,1h15,6,difficile,bon marché,1 h,15 min,"['g de chocolat noir pâtissier', 'carrés de pralinoise', 'crêpes dentelles (qui accompagnent les glaces)', 'cuillères à soupe de beurre', 'cuillères à soupe de crème épaisse', ""jaunes d'oeuf"", 'cuillères de cognac', 'chocolat en poudre amer']","Au bain-marie faire fondre les chocolats avec le beurre. Retirer du feu une fois fondu puis y ajouter la crème et les jaunes d'oeuf. Bien lisser la préparation puis y ajouter le cognac et laisser refroidir. Une fois refroidi briser en éclats les crêpes dentelle et les incorporer dans la préparation. Laisser refroidir pendant 12 heures au frais. Après, mouler la préparation à l'aide d'une cuillère à café en formant des petites boules qui seront roulées dans le cacao amer. Garder au frais jusqu'à dégustation.",dessert,https://www.marmiton.org/recettes/recette_truffes-au-chocolat-et-aux-eclats-de-crepes-dentelle_34124.aspx
Panna cotta au café,4,3,1.3k,6,20 min,5,très facile,bon marché,15 min,5 min,"['cl de crème fraîche', 'tasse de café fort', 'feuilles de gélatine', 'g de sucre fin']","Porter la crème fraîche et le sucre à ébullition. Ajouter le café et fouetter pendant 2 à 3 minutes. Entre-temps, faire tremper les feuilles de gélatine dans l'eau froide. Retirer la préparation du feu. Ajouter la gélatine pressée (essorée) et mélanger jusqu'à ce qu'il n'y ai plus de résidu de gélatine. Verser dans des petits moules et faire prendre au minimum 6 heures au frigo. Régal assuré !",dessert,https://www.marmiton.org/recettes/recette_panna-cotta-au-cafe_56950.aspx
Panna Cotta Pistache,5,5,736,12,25 min,6,très facile,Coût moyen,15 min,10 min,"['cl de crème fraîche liquide', 'cl de lait demi-écrémé', 'cuillères à soupe de sucre roux', 'feuille de gélatine', 'g de pâte de pistache']","Faire chauffer ensemble la pistache, le sucre, la crème et le lait en remuant bien pour dissoudre la pâte de pistache. A la première bulle, arrêter le feu , et laisser tiédir. La préparation doit avoir pris une belle couleur verte. En même temps, mettre  la gélatine à ramollir dans de l'eau froide. Ajouter la gélatine ramollie au mélange et fouetter énergiquement. Mettre à refroidir dans des verrines (6 petites avec mes proportions).",dessert,https://www.marmiton.org/recettes/recette_panna-cotta-pistache_47067.aspx
Panna cotta sauce carambar,4.6,60,4.9k,29,20 min,4,facile,bon marché,15 min,5 min,"['cl de crème liquide', 'cl de lait', 'feuilles de gélatine', 'gousse de vanille', 'g de sucre en poudre', ""goutte d'amandes amère liquide"", 'carambars©', 'cl de crème entière liquide']","Faites tremper la gélatine dans l'eau froide. Versez la crème et le lait dans une casserole avec la gousse de vanille fendue dont on aura gratté les graines, ajoutez le sucre, mélangez et faire frémir 5 min. Laissez infuser 5 min à couvert. Otez la gousse de vanille, essorez la gélatine et faites-la fondre en tournant dans le mélange chaud, à feu très doux. Ajoutez quelques gouttes d'amande amère liquide. Versez dans des ramequins ou mieux de verres transparents. Réfrigérez. Pour le nappage carambar : Faites fondre les carambars dans la crème liquide à feu doux. Quand le mélange est homogène, laissez tiédir et recouvrez le dessus des verres de panna cotta. Remettez au frais jusqu'au moment de servir.",dessert,https://www.marmiton.org/recettes/recette_panna-cotta-sauce-carambar_67737.aspx
Panna cotta,4.8,707,59k,1269,20 min,6,très facile,bon marché,10 min,10 min,"['cl de crème fraîche liquide', 'g de sucre', 'feuilles de gélatine', 'gousse de vanille ou extrait de vanille']","Faire ramollir les feuilles de gélatine dans de l'eau froide.
Mettre la crème, le sucre et la vanille dans une casserole et faire frémir. Dès le début de l'ébullition, retirer la casserole du feu et ajouter la gélatine égouttée. Bien remuer et verser dans des coupelles. Laisser refroidir puis placer quelques heures au réfrigérateur pour faire prendre. Ajouter du coulis de fraise, framboise ou autre fruit juste avant de servir.",dessert,https://www.marmiton.org/recettes/recette_panna-cotta_17991.aspx
Panna cotta au coulis de fruits rouges,4.7,97,5.1k,70,12 min,6,très facile,bon marché,10 min,2 min,"['g de mascarpone', 'cl de lait', 'g de sucre', 'feuilles de gélatine', 'gousse de vanille', 'extrait de vanille', 'g de fruits rouges surgelés en hiver', 'g de sucre', 'jus de citron']","Panna Cotta : Mettre la gélatine dans de l'eau froide pour la ramollir. Mettre le lait dans une casserole moyenne. Fendre la vanille, gratter l'intérieur, et le mettre dans le lait. Faire chauffer doucement. Ajouter le mascarpone. Bien mélanger, pour faire ""fondre"" le mascarpone. Ajouter le sucre, et l'extrait de vanille, selon vos goûts. Chauffer, et arrêter le feu juste, avant l'ébullition. Ajouter la gélatine et mélanger. Laisser ""infuser"" le mélange durant 5 bonnes min. Verser dans des verres ou des ramequins (transparents de préférence), et laisser prendre au frigo. Coulis : Laisser les fruits rendre du jus dans le citron et le sucre, puis mixer pour avoir un coulis. Service : Au moment du service, vous pouvez démouler le Panna cotta (en trempant, quelques secondes, le ramequin dans de l'eau chaude), et verser le coulis dessus, ou tout simplement ajouter le coulis dans le verre. Bon Appétit!",dessert,https://www.marmiton.org/recettes/recette_panna-cotta-au-coulis-de-fruits-rouges_41858.aspx
